,Immoweb ID,Property type,property sub-type,Price,Eur/m2,Extra,Post code,Construction year,Building condition,Living area,Kitchen type,Bedrooms,Terrace surface,Energy class,Double glazing,url address,Swimming pool,Garden surface,Garden,Surface of the plot,Municipality,Region
11029,9422364,1,TRIPLEX,340000,2266.6666666666665,,1000,1999,4,150,10.0,4.0,11.0,5.0,2.0,https://www.immoweb.be/en/classified/triplex/for-sale/brussels/1000/9422364?searchId=61feb3b6d1b14,0.0,,0.0,,brussels,Brussels Capital Region
11030,9422365,1,TRIPLEX,340000,2266.6666666666665,,1120,1999,4,150,10.0,4.0,11.0,5.0,2.0,https://www.immoweb.be/en/classified/triplex/for-sale/neder-over-heembeek/1120/9422365?searchId=61feb3b6d1b14,0.0,,0.0,,neder-over-heembeek,Brussels Capital Region
11031,9360590,1,TRIPLEX,349000,2358.108108108108,,1780,1930,4,148,10.0,3.0,,4.0,2.0,https://www.immoweb.be/en/classified/triplex/for-sale/wemmel/1780/9360590?searchId=61feb3b6d1b14,0.0,,0.0,,wemmel,Flemish Brabant Province
11032,8303005,1,TRIPLEX,2200000,10280.373831775702,,8300,1960,4,214,10.0,4.0,,6.0,2.0,https://www.immoweb.be/en/classified/triplex/for-sale/knokke-heist/8300/8303005?searchId=61feb3b6d1b14,0.0,,0.0,,knokke-heist,West Flanders Province
11033,9618507,1,TRIPLEX,490500,3715.909090909091,,1933,2021,4,132,10.0,3.0,28.0,,2.0,https://www.immoweb.be/en/classified/triplex/for-sale/zaventem-sterrebeek/1933/9618507?searchId=61feb3b6d1b14,,,0.0,,zaventem-sterrebeek,Flemish Brabant Province
11034,9484673,1,TRIPLEX,850000,3863.6363636363635,,1180,1989,4,220,10.0,4.0,,5.0,2.0,https://www.immoweb.be/en/classified/triplex/for-sale/uccle/1180/9484673?searchId=61feb3b6d1b14,,,0.0,,uccle,Brussels Capital Region
11035,9717670,1,TRIPLEX,450000,3846.153846153846,,1190,1909,4,117,4.0,3.0,115.0,1.5,,https://www.immoweb.be/en/classified/triplex/for-sale/forest/1190/9717670?searchId=61feb3b6d1b14,0.0,,0.0,,forest,Brussels Capital Region
11037,9656025,1,TRIPLEX,890000,2705.1671732522796,,1180,1930,3,329,10.0,5.0,,3.0,2.0,https://www.immoweb.be/en/classified/triplex/for-sale/uccle/1180/9656025?searchId=61feb3b6d1b14,0.0,,0.0,,uccle,Brussels Capital Region
11038,9705281,1,TRIPLEX,1750000,7777.777777777777,,8300,2008,4,225,10.0,4.0,,6.5,,https://www.immoweb.be/en/classified/triplex/for-sale/knokke-heist/8300/9705281?searchId=61feb3b6d1b14,0.0,,0.0,,knokke-heist,West Flanders Province
11039,9372142,1,TRIPLEX,165000,1114.8648648648648,,5060,2000,4,148,4.0,3.0,6.0,6.0,2.0,https://www.immoweb.be/en/classified/triplex/for-sale/auvelais/5060/9372142?searchId=61feb3b6d1b14,,,0.0,,auvelais,Namur Province
11040,9715631,1,TRIPLEX,180000,2250.0,,1470,0,3,80,7.0,3.0,,6.0,2.0,https://www.immoweb.be/en/classified/triplex/for-sale/genappe/1470/9715631?searchId=61feb3b6d1b14,,,0.0,,genappe,Walloon Brabant Province
11041,9674025,1,TRIPLEX,275000,1646.7065868263473,,9450,2009,3,167,10.0,5.0,12.0,6.5,2.0,https://www.immoweb.be/en/classified/triplex/for-sale/haaltert/9450/9674025?searchId=61feb3b6d1b14,,,0.0,,haaltert,East Flanders Province
11042,9659848,1,TRIPLEX,145000,2685.185185185185,,1370,1850,3,54,7.0,1.0,12.0,3.0,2.0,https://www.immoweb.be/en/classified/triplex/for-sale/jodoigne/1370/9659848?searchId=61feb3b6d1b14,,,0.0,,jodoigne,Walloon Brabant Province
11043,8997707,1,TRIPLEX,395000,2365.2694610778444,,1640,2020,4,167,10.0,3.0,13.0,,2.0,https://www.immoweb.be/en/classified/triplex/for-sale/rhode-saint-genese/1640/8997707?searchId=61feb3b6d1b14,,,0.0,,rhode-saint-genese,Flemish Brabant Province
11044,9732531,1,TRIPLEX,475000,3125.0,,4000,2020,4,152,,3.0,,,2.0,https://www.immoweb.be/en/classified/triplex/for-sale/liege/4000/9732531?searchId=61feb3b6d1b14,,,0.0,,liege,Liège Province
11045,9614345,1,TRIPLEX,285000,2035.7142857142858,,1070,0,3,140,,3.0,,3.0,,https://www.immoweb.be/en/classified/triplex/for-sale/anderlecht/1070/9614345?searchId=61feb3b6d1b14,,,0.0,,anderlecht,Brussels Capital Region
11046,9685239,1,TRIPLEX,385000,2961.5384615384614,,1160,0,2,130,4.0,3.0,20.0,1.5,2.0,https://www.immoweb.be/en/classified/triplex/for-sale/auderghem/1160/9685239?searchId=61feb3b6d1b14,,,0.0,,auderghem,Brussels Capital Region
11047,9628604,1,TRIPLEX,3450000,5750.0,,1180,1970,3,600,4.0,5.0,200.0,6.0,2.0,https://www.immoweb.be/en/classified/triplex/for-sale/uccle/1180/9628604?searchId=61feb3b6d1b14,0.0,12.0,1.0,,uccle,Brussels Capital Region
11050,9610214,1,TRIPLEX,249000,172.6768377253814,,8400,1965,3,1442,,4.0,30.0,,2.0,https://www.immoweb.be/en/classified/triplex/for-sale/oostende/8400/9610214?searchId=61feb407780b4,0.0,,0.0,,oostende,West Flanders Province
11051,9643706,1,TRIPLEX,300000,2000.0,,1420,0,4,150,4.0,3.0,,6.0,2.0,https://www.immoweb.be/en/classified/triplex/for-sale/braine-lalleud/1420/9643706?searchId=61feb407780b4,0.0,,0.0,,braine-lalleud,Walloon Brabant Province
11052,9685322,1,TRIPLEX,475000,2375.0,,1160,0,2,200,0.0,3.0,20.0,1.5,2.0,https://www.immoweb.be/en/classified/triplex/for-sale/auderghem/1160/9685322?searchId=61feb407780b4,0.0,,0.0,,auderghem,Brussels Capital Region
11053,9639055,1,TRIPLEX,600000,3333.3333333333335,,1190,1958,4,180,,4.0,20.0,,2.0,https://www.immoweb.be/en/classified/triplex/for-sale/forest/1190/9639055?searchId=61feb407780b4,0.0,,0.0,,forest,Brussels Capital Region
11054,9453064,1,TRIPLEX,445000,3296.296296296296,,1180,0,4,135,10.0,2.0,10.0,6.0,2.0,https://www.immoweb.be/en/classified/triplex/for-sale/uccle/1180/9453064?searchId=61feb407780b4,,,0.0,,uccle,Brussels Capital Region
11055,9593031,1,TRIPLEX,369000,2460.0,,3140,2001,3,150,4.0,3.0,,6.5,2.0,https://www.immoweb.be/en/classified/triplex/for-sale/keerbergen/3140/9593031?searchId=61feb407780b4,0.0,,,,keerbergen,Flemish Brabant Province
11056,9700634,1,TRIPLEX,2700000,4770.318021201413,,1050,0,3,566,10.0,5.0,50.0,5.0,2.0,https://www.immoweb.be/en/classified/triplex/for-sale/ixelles/1050/9700634?searchId=61feb407780b4,0.0,100.0,1.0,,ixelles,Brussels Capital Region
11057,9737283,1,TRIPLEX,255000,1500.0,,7000,0,3,170,4.0,4.0,4.0,5.0,2.0,https://www.immoweb.be/en/classified/triplex/for-sale/mons/7000/9737283?searchId=61feb407780b4,,,0.0,,mons,Hainaut Province
11058,9709219,1,TRIPLEX,339000,1883.3333333333333,,8750,0,4,180,4.0,3.0,50.0,6.0,2.0,https://www.immoweb.be/en/classified/triplex/for-sale/zwevezele/8750/9709219?searchId=61feb407780b4,,50.0,1.0,,zwevezele,West Flanders Province
11059,9702526,1,TRIPLEX,215000,1990.7407407407406,,1300,1979,3,108,4.0,3.0,3.0,6.0,2.0,https://www.immoweb.be/en/classified/triplex/for-sale/wavre/1300/9702526?searchId=61feb407780b4,0.0,,0.0,,wavre,Walloon Brabant Province
11060,9261432,1,TRIPLEX,325000,783.1325301204819,,8840,0,3,415,,3.0,,6.0,0.0,https://www.immoweb.be/en/classified/triplex/for-sale/staden/8840/9261432?searchId=61feb407780b4,,,0.0,,staden,West Flanders Province
11061,9740328,1,TRIPLEX,379000,2915.3846153846152,,2000,0,4,130,4.0,2.0,8.0,6.0,2.0,https://www.immoweb.be/en/classified/triplex/for-sale/antwerpen/2000/9740328?searchId=61feb407780b4,0.0,,0.0,,antwerpen,Antwerp Province
11062,9518638,1,TRIPLEX,499000,3564.285714285714,,1000,1905,4,140,10.0,2.0,8.0,3.0,2.0,https://www.immoweb.be/en/classified/triplex/for-sale/bruxelles/1000/9518638?searchId=61feb407780b4,,40.0,1.0,,bruxelles,Brussels Capital Region
11066,9727599,1,TRIPLEX,440000,3384.6153846153848,,1000,2009,4,130,4.0,2.0,18.0,6.0,0.0,https://www.immoweb.be/en/classified/triplex/for-sale/bruxelles/1000/9727599?searchId=61feb407780b4,0.0,,0.0,,bruxelles,Brussels Capital Region
11067,9565098,1,TRIPLEX,289500,1892.1568627450981,,9400,2008,4,153,10.0,3.0,8.0,6.5,2.0,https://www.immoweb.be/en/classified/triplex/for-sale/ninove/9400/9565098?searchId=61feb407780b4,,,0.0,,ninove,East Flanders Province
11068,9690331,1,TRIPLEX,335000,1283.5249042145595,,9280,1960,4,261,10.0,3.0,60.0,6.0,2.0,https://www.immoweb.be/en/classified/triplex/for-sale/lebbeke/9280/9690331?searchId=61feb407780b4,,,0.0,,lebbeke,East Flanders Province
11069,9271098,1,TRIPLEX,250000,1470.5882352941176,,7000,0,4,170,4.0,5.0,14.0,6.0,2.0,https://www.immoweb.be/en/classified/triplex/for-sale/mons/7000/9271098?searchId=61feb407780b4,,,0.0,,mons,Hainaut Province
11071,9613454,1,TRIPLEX,345000,1437.5,,2060,0,4,240,4.0,5.0,,6.0,2.0,https://www.immoweb.be/en/classified/triplex/for-sale/antwerpen/2060/9613454?searchId=61feb407780b4,0.0,,0.0,,antwerpen,Antwerp Province
11072,9734418,1,TRIPLEX,188000,1693.6936936936936,,9200,0,4,111,4.0,3.0,,6.5,2.0,https://www.immoweb.be/en/classified/triplex/for-sale/dendermonde/9200/9734418?searchId=61feb407780b4,,,0.0,,dendermonde,East Flanders Province
11074,9632411,1,TRIPLEX,285000,1010.6382978723404,,2830,1961,3,282,10.0,3.0,52.0,6.5,2.0,https://www.immoweb.be/en/classified/triplex/for-sale/willebroek/2830/9632411?searchId=61feb407780b4,,,0.0,,willebroek,Antwerp Province
11076,9694030,1,TRIPLEX,1950000,5571.428571428572,,1060,2012,4,350,7.0,5.0,120.0,5.0,2.0,https://www.immoweb.be/en/classified/triplex/for-sale/saint-gilles/1060/9694030?searchId=61feb407780b4,,,0.0,,saint-gilles,Brussels Capital Region
11077,9710346,1,TRIPLEX,219000,1042.857142857143,,2490,1989,2,210,,4.0,30.0,6.5,2.0,https://www.immoweb.be/en/classified/triplex/for-sale/balen/2490/9710346?searchId=61feb407780b4,,,0.0,,balen,Antwerp Province
11079,9613938,1,TRIPLEX,289000,1513.0890052356021,,8450,1983,2,191,4.0,5.0,,5.0,2.0,https://www.immoweb.be/en/classified/triplex/for-sale/bredene/8450/9613938?searchId=61feb407780b4,0.0,,,,bredene,West Flanders Province
11080,9647550,1,TRIPLEX,399000,3325.0,,1560,0,4,120,10.0,2.0,10.0,6.5,2.0,https://www.immoweb.be/en/classified/triplex/for-sale/hoeilaart/1560/9647550?searchId=61feb40975352,,50.0,1.0,,hoeilaart,Flemish Brabant Province
11081,9476505,1,TRIPLEX,499000,2558.974358974359,,1300,2015,4,195,10.0,4.0,,6.5,2.0,https://www.immoweb.be/en/classified/triplex/for-sale/wavre/1300/9476505?searchId=61feb40975352,,,0.0,,wavre,Walloon Brabant Province
11082,9714772,1,TRIPLEX,239000,1824.4274809160306,,1090,0,1,131,,3.0,9.0,1.5,,https://www.immoweb.be/en/classified/triplex/for-sale/jette/1090/9714772?searchId=61feb40975352,,,0.0,,jette,Brussels Capital Region
11086,9464400,1,TRIPLEX,349000,2406.896551724138,,3070,2000,4,145,10.0,4.0,12.0,7.0,2.0,https://www.immoweb.be/en/classified/triplex/for-sale/kortenberg/3070/9464400?searchId=61feb40975352,,,0.0,,kortenberg,Flemish Brabant Province
11087,9438787,1,TRIPLEX,389000,2047.3684210526317,,3080,1941,4,190,4.0,2.0,,5.0,2.0,https://www.immoweb.be/en/classified/triplex/for-sale/tervuren/3080/9438787?searchId=61feb40975352,0.0,,0.0,,tervuren,Flemish Brabant Province
11088,9479109,1,TRIPLEX,550000,2391.304347826087,,1040,0,3,230,10.0,5.0,54.0,1.5,2.0,https://www.immoweb.be/en/classified/triplex/for-sale/etterbeek/1040/9479109?searchId=61feb40975352,0.0,,0.0,,etterbeek,Brussels Capital Region
11089,9717005,1,TRIPLEX,285000,2261.904761904762,,1800,2006,4,126,4.0,3.0,,7.0,,https://www.immoweb.be/en/classified/triplex/for-sale/vilvoorde/1800/9717005?searchId=61feb40975352,,,0.0,,vilvoorde,Flemish Brabant Province
11090,9666105,1,TRIPLEX,249000,1693.8775510204082,,8400,1981,3,147,4.0,3.0,30.0,6.5,2.0,https://www.immoweb.be/en/classified/triplex/for-sale/oostende/8400/9666105?searchId=61feb40975352,,,0.0,,oostende,West Flanders Province
11091,9656639,1,TRIPLEX,375000,1500.0,,1450,1800,3,250,7.0,4.0,,6.5,2.0,https://www.immoweb.be/en/classified/triplex/for-sale/saint-gery/1450/9656639?searchId=61feb40975352,,,,,saint-gery,Walloon Brabant Province
11092,9733046,1,TRIPLEX,299000,2135.714285714286,,9200,1935,4,140,4.0,3.0,7.0,6.5,2.0,https://www.immoweb.be/en/classified/triplex/for-sale/dendermonde/9200/9733046?searchId=61feb40975352,,,0.0,,dendermonde,East Flanders Province
11093,9709352,1,TRIPLEX,379000,2141.2429378531074,,3910,2016,4,177,4.0,4.0,,7.0,2.0,https://www.immoweb.be/en/classified/triplex/for-sale/pelt/3910/9709352?searchId=61feb40975352,,,0.0,,pelt,Limburg Province
11094,9628756,1,TRIPLEX,749000,3451.6129032258063,,2930,2004,4,217,4.0,2.0,35.0,6.5,2.0,https://www.immoweb.be/en/classified/triplex/for-sale/brasschaat/2930/9628756?searchId=61feb40975352,0.0,,0.0,,brasschaat,Antwerp Province
11096,9085833,1,TRIPLEX,1250000,3246.753246753247,,8500,2005,4,385,10.0,3.0,86.0,6.5,2.0,https://www.immoweb.be/en/classified/triplex/for-sale/kortrijk/8500/9085833?searchId=61feb40975352,0.0,,0.0,,kortrijk,West Flanders Province
11098,9358737,1,TRIPLEX,269000,2445.4545454545455,,1020,1920,3,110,4.0,4.0,,6.5,2.0,https://www.immoweb.be/en/classified/triplex/for-sale/laeken/1020/9358737?searchId=61feb40975352,,,0.0,,laeken,Brussels Capital Region
11101,9404102,1,TRIPLEX,168000,2074.074074074074,,4652,0,4,81,4.0,2.0,22.0,5.0,2.0,https://www.immoweb.be/en/classified/triplex/for-sale/xhendelesse/4652/9404102?searchId=61feb40975352,,,0.0,,xhendelesse,Liège Province
11103,9727704,1,TRIPLEX,319000,1772.2222222222222,,1080,1903,1,180,0.0,3.0,1.0,1.5,0.0,https://www.immoweb.be/en/classified/triplex/for-sale/molenbeek-saint-jean/1080/9727704?searchId=61feb40975352,,45.0,1.0,,molenbeek-saint-jean,Brussels Capital Region
11105,9588147,1,TRIPLEX,340000,2344.8275862068967,,1030,0,3,145,4.0,2.0,8.0,4.0,2.0,https://www.immoweb.be/en/classified/triplex/for-sale/schaerbeek/1030/9588147?searchId=61feb40975352,,,0.0,,schaerbeek,Brussels Capital Region
11107,9637835,1,TRIPLEX,80000,747.6635514018692,,7380,0,3,107,7.0,2.0,,5.0,,https://www.immoweb.be/en/classified/triplex/for-sale/quievrain/7380/9637835?searchId=61feb40975352,,,0.0,,quievrain,Hainaut Province
11108,9306841,1,TRIPLEX,197000,1576.0,,1300,0,4,125,4.0,2.0,10.0,6.0,2.0,https://www.immoweb.be/en/classified/triplex/for-sale/wavre/1300/9306841?searchId=61feb40975352,,,0.0,,wavre,Walloon Brabant Province
11109,9332980,1,TRIPLEX,235000,2670.4545454545455,,1190,0,3,88,4.0,3.0,,4.0,2.0,https://www.immoweb.be/en/classified/triplex/for-sale/forest/1190/9332980?searchId=61feb40975352,0.0,,0.0,,forest,Brussels Capital Region
11110,9066501,1,TRIPLEX,399000,2660.0,,8400,0,3,150,4.0,2.0,20.0,,2.0,https://www.immoweb.be/en/classified/triplex/for-sale/oostende/8400/9066501?searchId=61feb40b022fa,0.0,,0.0,,oostende,West Flanders Province
11113,9717402,1,TRIPLEX,123000,1118.1818181818182,,6200,0,3,110,,3.0,20.0,4.0,,https://www.immoweb.be/en/classified/triplex/for-sale/chatelineau/6200/9717402?searchId=61feb40b022fa,,,0.0,,chatelineau,Hainaut Province
11120,9495729,1,TRIPLEX,325000,4062.5,,1180,0,3,80,4.0,2.0,,1.5,2.0,https://www.immoweb.be/en/classified/triplex/for-sale/uccle/1180/9495729?searchId=61feb40b022fa,,,0.0,,uccle,Brussels Capital Region
11122,9606372,1,TRIPLEX,280000,1106.7193675889328,,1020,0,2,253,,5.0,,,,https://www.immoweb.be/en/classified/triplex/for-sale/bruxelles/1020/9606372?searchId=61feb40b022fa,,,0.0,,bruxelles,Brussels Capital Region
11125,9551210,1,DUPLEX,1800000,4556.962025316456,,1180,1990,4,395,10.0,2.0,,1.5,2.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/uccle/1180/9551210?searchId=61feb4c9c8550,10.0,,0.0,,uccle,Brussels Capital Region
11129,9730624,1,DUPLEX,325000,3217.8217821782177,,1200,2002,3,101,4.0,3.0,2.0,5.0,2.0,https://www.immoweb.be/en/classified/duplex/for-sale/sint-lambrechts-woluwe/1200/9730624?searchId=61feb4c9c8550,,,0.0,,sint-lambrechts-woluwe,Brussels Capital Region
11130,9731886,1,DUPLEX,350000,3240.740740740741,,9000,2014,3,108,10.0,2.0,7.0,6.5,2.0,https://www.immoweb.be/en/classified/duplex/for-sale/gent/9000/9731886?searchId=61feb4c9c8550,,,0.0,,gent,East Flanders Province
11132,9735509,1,DUPLEX,475000,2914.1104294478528,,1020,1964,4,163,10.0,3.0,8.0,4.0,,https://www.immoweb.be/en/classified/duplex/for-sale/laeken/1020/9735509?searchId=61feb4c9c8550,,,0.0,,laeken,Brussels Capital Region
11133,9735371,1,DUPLEX,1650000,6066.176470588235,,1050,1970,2,272,10.0,3.0,13.0,3.0,2.0,https://www.immoweb.be/en/classified/duplex/for-sale/ixelles/1050/9735371?searchId=61feb4c9c8550,0.0,,0.0,,ixelles,Brussels Capital Region
11134,9727376,1,DUPLEX,465000,1788.4615384615386,,1080,1930,3,260,10.0,5.0,55.0,6.0,2.0,https://www.immoweb.be/en/classified/duplex/for-sale/molenbeek-saint-jean/1080/9727376?searchId=61feb4c9c8550,0.0,,0.0,,molenbeek-saint-jean,Brussels Capital Region
11135,9733013,1,DUPLEX,1020000,5368.421052631579,,1060,1930,4,190,10.0,4.0,20.0,5.0,,https://www.immoweb.be/en/classified/duplex/for-sale/saint-gilles/1060/9733013?searchId=61feb4c9c8550,0.0,,0.0,,saint-gilles,Brussels Capital Region
11136,9722771,1,DUPLEX,450000,3214.285714285714,,1082,1950,3,140,4.0,2.0,92.0,5.0,2.0,https://www.immoweb.be/en/classified/duplex/for-sale/berchem-sainte-agathe/1082/9722771?searchId=61feb4c9c8550,0.0,,0.0,,berchem-sainte-agathe,Brussels Capital Region
11137,9725989,1,DUPLEX,249000,2165.217391304348,,1080,1914,4,115,4.0,3.0,1.0,5.0,2.0,https://www.immoweb.be/en/classified/duplex/for-sale/molenbeek-saint-jean/1080/9725989?searchId=61feb4c9c8550,0.0,,0.0,,molenbeek-saint-jean,Brussels Capital Region
11143,9594842,1,DUPLEX,199000,1895.2380952380952,,4590,2009,3,105,7.0,2.0,15.0,6.0,2.0,https://www.immoweb.be/en/classified/duplex/for-sale/ouffet/4590/9594842?searchId=61feb4c9c8550,,70.0,1.0,,ouffet,Liège Province
11145,9685809,1,DUPLEX,204000,1545.4545454545455,,8370,1999,3,132,4.0,3.0,,6.0,2.0,https://www.immoweb.be/en/classified/duplex/for-sale/blankenberge/8370/9685809?searchId=61feb4c9c8550,,,0.0,,blankenberge,West Flanders Province
11160,9689377,1,DUPLEX,280000,2456.1403508771928,,1070,1970,3,114,4.0,2.0,,1.5,2.0,https://www.immoweb.be/en/classified/duplex/for-sale/anderlecht/1070/9689377?searchId=61feb4cd77540,,,0.0,,anderlecht,Brussels Capital Region
11166,9668667,1,DUPLEX,298555,2132.535714285714,,1083,1932,3,140,4.0,2.0,20.0,1.5,2.0,https://www.immoweb.be/en/classified/duplex/for-sale/ganshoren/1083/9668667?searchId=61feb4cd77540,0.0,,0.0,,ganshoren,Brussels Capital Region
11167,9489079,1,DUPLEX,299000,2392.0,,1020,1955,3,125,10.0,2.0,3.0,3.0,2.0,https://www.immoweb.be/en/classified/duplex/for-sale/laeken/1020/9489079?searchId=61feb4cd77540,0.0,,0.0,,laeken,Brussels Capital Region
11170,9524106,1,DUPLEX,340000,3207.5471698113206,,1190,1999,4,106,7.0,3.0,14.0,4.0,2.0,https://www.immoweb.be/en/classified/duplex/for-sale/forest/1190/9524106?searchId=61feb4cd77540,0.0,,0.0,,forest,Brussels Capital Region
11172,9650026,1,DUPLEX,349500,2936.9747899159665,,1030,1956,3,119,7.0,2.0,6.0,1.5,2.0,https://www.immoweb.be/en/classified/duplex/for-sale/schaerbeek/1030/9650026?searchId=61feb4cd77540,0.0,,0.0,,schaerbeek,Brussels Capital Region
11173,9585053,1,DUPLEX,355000,3622.4489795918366,,1030,1910,4,98,10.0,2.0,,5.0,2.0,https://www.immoweb.be/en/classified/duplex/for-sale/schaerbeek/1030/9585053?searchId=61feb4cd77540,0.0,,0.0,,schaerbeek,Brussels Capital Region
11175,9502823,1,DUPLEX,385000,3850.0,,1150,1970,4,100,10.0,2.0,,4.0,2.0,https://www.immoweb.be/en/classified/duplex/for-sale/woluwe-saint-pierre/1150/9502823?searchId=61feb4cd77540,0.0,,0.0,,woluwe-saint-pierre,Brussels Capital Region
11176,9440500,1,DUPLEX,400000,3200.0,,1030,2012,4,125,4.0,3.0,40.0,6.0,2.0,https://www.immoweb.be/en/classified/duplex/for-sale/schaerbeek/1030/9440500?searchId=61feb4cd77540,0.0,1.0,1.0,,schaerbeek,Brussels Capital Region
11179,9714779,1,DUPLEX,455000,4892.4731182795695,,3001,2013,3,93,4.0,2.0,18.0,6.5,2.0,https://www.immoweb.be/en/classified/duplex/for-sale/heverlee/3001/9714779?searchId=61feb4cd77540,,,0.0,,heverlee,Flemish Brabant Province
11181,9653495,1,DUPLEX,465000,4078.9473684210525,,1200,1993,4,114,4.0,2.0,6.0,4.0,,https://www.immoweb.be/en/classified/duplex/for-sale/woluwe-saint-lambert/1200/9653495?searchId=61feb4cd77540,0.0,,0.0,,woluwe-saint-lambert,Brussels Capital Region
11182,9527262,1,DUPLEX,499000,2495.0,,1970,1996,3,200,4.0,3.0,30.0,6.0,,https://www.immoweb.be/en/classified/duplex/for-sale/wezembeek-oppem/1970/9527262?searchId=61feb4cd77540,,,0.0,,wezembeek-oppem,Flemish Brabant Province
11189,9025350,1,DUPLEX,775000,7908.163265306122,,8300,1999,4,98,10.0,2.0,,6.5,2.0,https://www.immoweb.be/en/classified/duplex/for-sale/knokke-heist/8300/9025350?searchId=61feb4cf2ce9c,0.0,,0.0,,knokke-heist,West Flanders Province
11192,9720799,1,DUPLEX,635000,3848.4848484848485,,1950,2017,4,165,10.0,3.0,10.0,7.0,2.0,https://www.immoweb.be/en/classified/duplex/for-sale/kraainem/1950/9720799?searchId=61feb4cf2ce9c,0.0,,0.0,,kraainem,Flemish Brabant Province
11194,9740538,1,DUPLEX,350000,2631.5789473684213,,9041,0,3,133,4.0,3.0,9.0,6.5,2.0,https://www.immoweb.be/en/classified/duplex/for-sale/oostakker/9041/9740538?searchId=61feb4cf2ce9c,0.0,,0.0,,oostakker,East Flanders Province
11195,9502302,1,DUPLEX,215000,1791.6666666666667,,1080,1925,1,120,0.0,4.0,,1.5,2.0,https://www.immoweb.be/en/classified/duplex/for-sale/molenbeek-saint-jean/1080/9502302?searchId=61feb4cf2ce9c,0.0,,0.0,,molenbeek-saint-jean,Brussels Capital Region
11196,9632519,1,DUPLEX,219000,2737.5,,1070,1909,4,80,10.0,2.0,14.0,6.0,2.0,https://www.immoweb.be/en/classified/duplex/for-sale/anderlecht/1070/9632519?searchId=61feb4cf2ce9c,0.0,,0.0,,anderlecht,Brussels Capital Region
11197,9710949,1,DUPLEX,229000,3053.3333333333335,,1000,1997,3,75,10.0,1.0,,5.0,2.0,https://www.immoweb.be/en/classified/duplex/for-sale/brussels/1000/9710949?searchId=61feb4cf2ce9c,0.0,1000.0,1.0,,brussels,Brussels Capital Region
11198,9710951,1,DUPLEX,229000,3053.3333333333335,,1030,1997,3,75,10.0,1.0,,5.0,2.0,https://www.immoweb.be/en/classified/duplex/for-sale/schaerbeek/1030/9710951?searchId=61feb4cf2ce9c,0.0,1000.0,1.0,,schaerbeek,Brussels Capital Region
11199,9710950,1,DUPLEX,229000,3053.3333333333335,,1210,1997,3,75,10.0,1.0,,5.0,2.0,https://www.immoweb.be/en/classified/duplex/for-sale/saint-josse-ten-noode/1210/9710950?searchId=61feb4cf2ce9c,0.0,1000.0,1.0,,saint-josse-ten-noode,Brussels Capital Region
11200,9401453,1,DUPLEX,249000,2203.5398230088495,,1070,1933,3,113,4.0,3.0,,1.5,2.0,https://www.immoweb.be/en/classified/duplex/for-sale/anderlecht/1070/9401453?searchId=61feb4cf2ce9c,0.0,,0.0,,anderlecht,Brussels Capital Region
11201,9661244,1,DUPLEX,260000,2000.0,,9090,1996,4,130,7.0,2.0,12.0,6.5,2.0,https://www.immoweb.be/en/classified/duplex/for-sale/melle/9090/9661244?searchId=61feb4cf2ce9c,,,,,melle,East Flanders Province
11202,9692349,1,DUPLEX,279000,2682.6923076923076,,1040,1935,1,104,0.0,2.0,,1.5,2.0,https://www.immoweb.be/en/classified/duplex/for-sale/etterbeek/1040/9692349?searchId=61feb4cf2ce9c,,,0.0,,etterbeek,Brussels Capital Region
11203,9697686,1,DUPLEX,299000,2317.829457364341,,1780,2006,4,129,4.0,3.0,,6.5,2.0,https://www.immoweb.be/en/classified/duplex/for-sale/wemmel/1780/9697686?searchId=61feb4cf2ce9c,0.0,,0.0,,wemmel,Flemish Brabant Province
11204,9697687,1,DUPLEX,319000,2294.9640287769785,,1780,2001,4,139,4.0,3.0,4.0,6.5,2.0,https://www.immoweb.be/en/classified/duplex/for-sale/wemmel/1780/9697687?searchId=61feb4cf2ce9c,0.0,,0.0,,wemmel,Flemish Brabant Province
11205,9697723,1,DUPLEX,325000,2338.1294964028775,,1780,2001,4,139,4.0,3.0,4.0,6.5,2.0,https://www.immoweb.be/en/classified/duplex/for-sale/wemmel/1780/9697723?searchId=61feb4cf2ce9c,0.0,,0.0,,wemmel,Flemish Brabant Province
11206,9632230,1,DUPLEX,340000,3505.1546391752577,,1200,1968,3,97,4.0,3.0,3.0,1.5,,https://www.immoweb.be/en/classified/duplex/for-sale/woluwe-saint-lambert/1200/9632230?searchId=61feb4cf2ce9c,0.0,,0.0,,woluwe-saint-lambert,Brussels Capital Region
11207,9586372,1,DUPLEX,350000,4545.454545454545,,1050,1891,4,77,10.0,1.0,,1.5,,https://www.immoweb.be/en/classified/duplex/for-sale/ixelles/1050/9586372?searchId=61feb4cf2ce9c,,,0.0,,ixelles,Brussels Capital Region
11208,9681172,1,DUPLEX,418000,2985.714285714286,,1020,2011,4,140,4.0,3.0,10.0,5.0,2.0,https://www.immoweb.be/en/classified/duplex/for-sale/bruxelles/1020/9681172?searchId=61feb4cf2ce9c,0.0,,0.0,,bruxelles,Brussels Capital Region
11209,9664751,1,DUPLEX,425000,3863.6363636363635,,1050,1891,4,110,10.0,2.0,,1.5,2.0,https://www.immoweb.be/en/classified/duplex/for-sale/ixelles/1050/9664751?searchId=61feb4cf2ce9c,,,0.0,,ixelles,Brussels Capital Region
